Area_Code;Cogs;Difference_Between_Actual_And_Target_Profit;Date;Inventory_Margin;Margin;Market_size;Market;Marketing;Product_line;Product_type;Product;Profit;Sales;State;Target_cogs;Target_margin;Target_profit;Target_sales;Total_expenses;Type;Profit_status;Duplicate_check;Countblank;Derived_gap;Sales_status;Profit_status_vs_Target;Sum_of_sales;Sum_of_profits
818;121;-14;10/1/2936;912;168;Major Market;West;109;Beans;Espresso;Caffe Mocha;26;289;California;110;170;40;280;142;Regular;Profit;;;-14;Met;Missed;202895;64311
213;81;4;10/1/2937;984;117;Major Market;West;22;Leaves;Herbal Tea;Chamomile;84;198;California;70;110;80;180;33;Decaf;Profit;;;4;Met;Met;202895;64311
213;225;14;10/1/2938;1272;265;Major Market;West;69;Leaves;Herbal Tea;Lemon;174;490;California;210;240;160;450;91;Decaf;Profit;;;14;Met;Met;202895;64311
213;118;18;10/1/2939;930;172;Major Market;West;33;Leaves;Tea;Darjeeling;128;290;California;80;130;110;210;44;Regular;Profit;;;18;Met;Met;202895;64311
801;82;-22;10/1/2940;601;102;Small Market;West;31;Beans;Coffee;Decaf Irish Cream;38;184;Utah;90;120;60;210;64;Decaf;Profit;;;-22;Met;Missed;202895;64311
253;94;-24;10/1/2941;694;130;Small Market;West;85;Beans;Coffee;Decaf Irish Cream;16;224;Washington;110;150;40;260;114;Decaf;Profit;;;-24;Met;Missed;202895;64311
503;181;-12;10/1/2942;1283;182;Small Market;West;50;Beans;Espresso;Decaf Espresso;108;363;Oregon;170;180;120;350;74;Decaf;Profit;;;-12;Met;Missed;202895;64311
801;69;-11;10/1/2943;1060;81;Small Market;West;21;Beans;Coffee;Amaretto;39;150;Utah;80;90;50;170;42;Regular;Profit;;;-11;Met;Missed;202895;64311
971;53;-26;10/1/2944;470;75;Small Market;West;17;Beans;Coffee;Colombian;14;128;Oregon;60;90;40;150;61;Regular;Profit;;;-26;Met;Missed;202895;64311
425;63;-20;10/1/2945;446;93;Small Market;West;20;Beans;Coffee;Colombian;50;156;Washington;70;110;70;180;43;Regular;Profit;;;-20;Met;Missed;202895;64311
775;15;-1;10/1/2946;848;24;Small Market;West;4;Beans;Espresso;Caffe Mocha;9;39;Nevada;10;20;10;30;15;Regular;Profit;;;-1;Met;Missed;202895;64311
435;101;-5;10/1/2947;552;130;Small Market;West;33;Beans;Espresso;Caffe Mocha;85;231;Utah;90;130;90;220;45;Regular;Profit;;;-5;Met;Missed;202895;64311
775;121;6;10/1/2948;912;168;Small Market;West;109;Leaves;Herbal Tea;Chamomile;26;289;Nevada;110;150;20;260;142;Decaf;Profit;;;6;Met;Met;202895;64311
206;130;2;10/1/2949;1134;195;Small Market;West;42;Leaves;Herbal Tea;Chamomile;122;325;Washington;120;180;120;300;73;Decaf;Profit;;;2;Met;Met;202895;64311
702;173;8;10/1/2950;1150;239;Small Market;West;57;Leaves;Herbal Tea;Lemon;138;412;Nevada;160;220;130;380;101;Decaf;Profit;;;8;Met;Met;202895;64311
971;88;0;10/1/2951;561;112;Small Market;West;29;Leaves;Herbal Tea;Lemon;70;200;Oregon;80;100;70;180;42;Decaf;Profit;;;0;Met;Met;202895;64311
702;113;7;10/1/2952;803;165;Small Market;West;36;Leaves;Herbal Tea;Mint;107;278;Nevada;100;150;100;250;58;Decaf;Profit;;;7;Met;Met;202895;64311
702;228;56;10/1/2953;1691;304;Small Market;West;75;Leaves;Tea;Darjeeling;196;532;Nevada;160;220;140;380;108;Regular;Profit;;;56;Met;Met;202895;64311
702;211;48;10/1/2954;1778;212;Small Market;West;59;Leaves;Tea;Earl Grey;128;423;Nevada;150;150;80;300;84;Regular;Profit;;;48;Met;Met;202895;64311
971;78;12;10/1/2955;798;119;Small Market;West;25;Leaves;Tea;Earl Grey;62;197;Oregon;50;90;50;140;57;Regular;Profit;;;12;Met;Met;202895;64311
702;245;-60;10/1/2956;7653;-245;Small Market;West;93;Leaves;Tea;Green Tea;-340;32;Nevada;180;-180;-280;0;127;Regular;Loss;;;-60;Met;Missed;202895;64311
971;102;19;10/1/2957;666;143;Small Market;West;31;Leaves;Tea;Green Tea;89;245;Oregon;70;100;70;170;54;Regular;Profit;;;19;Met;Met;202895;64311
714;224;1;10/1/2958;4216;-32;Major Market;West;73;Beans;Coffee;Decaf Irish Cream;-149;192;California;260;-40;-150;220;117;Decaf;Loss;;;1;Met;Met;202895;64311
209;247;6;10/1/2959;1744;329;Major Market;West;81;Beans;Espresso;Decaf Espresso;216;576;California;240;310;210;550;113;Decaf;Profit;;;6;Met;Met;202895;64311
951;127;2;10/1/2960;2947;-25;Major Market;West;40;Beans;Coffee;Amaretto;-88;102;California;150;-30;-90;120;63;Regular;Loss;;;2;Met;Met;202895;64311
707;279;-79;10/1/2961;2642;420;Major Market;West;97;Beans;Coffee;Colombian;271;699;California;330;500;350;830;149;Regular;Profit;;;-79;Met;Missed;202895;64311
916;250;-3;10/1/2962;1820;251;Major Market;West;70;Beans;Espresso;Caffe Latte;157;501;California;240;240;160;480;94;Regular;Profit;;;-3;Met;Missed;202895;64311
530;135;-9;10/1/2963;940;187;Major Market;West;122;Beans;Espresso;Caffe Mocha;31;322;California;130;180;40;310;156;Regular;Profit;;;-9;Met;Missed;202895;64311
626;86;9;10/1/2964;1003;124;Major Market;West;24;Leaves;Herbal Tea;Chamomile;89;210;California;80;110;80;190;35;Decaf;Profit;;;9;Met;Met;202895;64311
415;241;18;10/1/2965;1321;284;Major Market;West;74;Leaves;Herbal Tea;Lemon;188;525;California;220;260;170;480;96;Decaf;Profit;;;18;Met;Met;202895;64311
916;123;24;10/1/2966;959;179;Major Market;West;34;Leaves;Tea;Darjeeling;134;302;California;90;130;110;220;45;Regular;Profit;;;24;Met;Met;202895;64311
435;68;-24;10/1/2967;619;85;Small Market;West;25;Beans;Coffee;Decaf Irish Cream;26;153;Utah;80;100;50;180;59;Decaf;Profit;;;-24;Met;Missed;202895;64311
509;105;-30;10/1/2968;716;145;Small Market;West;95;Beans;Coffee;Decaf Irish Cream;20;250;Washington;120;170;50;290;125;Decaf;Profit;;;-30;Met;Missed;202895;64311
971;153;7;10/1/2969;1319;153;Small Market;West;42;Beans;Espresso;Decaf Espresso;87;306;Oregon;150;140;80;290;66;Decaf;Profit;;;7;Met;Met;202895;64311
253;80;-9;10/1/2970;1079;96;Small Market;West;24;Beans;Espresso;Decaf Espresso;51;176;Washington;70;100;60;170;45;Decaf;Profit;;;-9;Met;Missed;202895;64311
435;63;-14;10/1/2971;1075;76;Small Market;West;19;Beans;Coffee;Amaretto;36;139;Utah;70;90;50;160;40;Regular;Profit;;;-14;Met;Missed;202895;64311
253;72;-22;10/1/2972;461;104;Small Market;West;23;Beans;Coffee;Colombian;58;176;Washington;80;120;80;200;46;Regular;Profit;;;-22;Met;Missed;202895;64311
775;16;0;10/1/2973;851;25;Small Market;West;4;Beans;Espresso;Caffe Mocha;10;41;Nevada;10;20;10;30;15;Regular;Profit;;;0;Met;Met;202895;64311
435;94;7;10/1/2974;540;120;Small Market;West;31;Beans;Espresso;Caffe Mocha;77;214;Utah;90;110;70;200;43;Regular;Profit;;;7;Met;Met;202895;64311
702;135;2;10/1/2975;940;187;Small Market;West;122;Leaves;Herbal Tea;Chamomile;32;322;Nevada;120;170;30;290;155;Decaf;Profit;;;2;Met;Met;202895;64311
509;115;-5;10/1/2976;1166;174;Small Market;West;37;Leaves;Herbal Tea;Chamomile;105;289;Washington;100;160;110;260;69;Decaf;Profit;;;-5;Met;Missed;202895;64311
775;224;24;10/1/2977;1191;310;Small Market;West;73;Leaves;Herbal Tea;Lemon;194;534;Nevada;210;280;170;490;116;Decaf;Profit;;;24;Met;Met;202895;64311
541;81;-4;10/1/2978;551;104;Small Market;West;26;Leaves;Herbal Tea;Lemon;66;185;Oregon;70;100;70;170;38;Decaf;Profit;;;-4;Met;Missed;202895;64311
775;127;2;10/1/2979;830;185;Small Market;West;40;Leaves;Herbal Tea;Mint;122;312;Nevada;120;170;120;290;63;Decaf;Profit;;;2;Met;Met;202895;64311
702;247;65;10/1/2980;1744;329;Small Market;West;81;Leaves;Tea;Darjeeling;215;576;Nevada;180;240;150;420;114;Regular;Profit;;;65;Met;Met;202895;64311
702;250;57;10/1/2981;1820;251;Small Market;West;70;Leaves;Tea;Earl Grey;157;501;Nevada;180;180;100;360;94;Regular;Profit;;;57;Met;Met;202895;64311
971;88;13;10/1/2982;817;133;Small Market;West;29;Leaves;Tea;Earl Grey;73;221;Oregon;60;100;60;160;60;Regular;Profit;;;13;Met;Met;202895;64311
775;294;-88;10/1/2983;8252;-294;Small Market;West;111;Leaves;Tea;Green Tea;-408;31;Nevada;210;-210;-320;0;145;Regular;Loss;;;-88;Met;Missed;202895;64311
503;134;21;10/1/2984;690;186;Small Market;West;41;Leaves;Tea;Green Tea;121;320;Oregon;90;140;100;230;65;Regular;Profit;;;21;Met;Met;202895;64311
435;20;-15;10/1/2985;218;25;Small Market;West;7;Leaves;Tea;Green Tea;-15;45;Utah;10;20;0;30;40;Regular;Loss;;;-15;Met;Missed;202895;64311
650;154;-74;10/1/2986;3654;-24;Major Market;West;50;Beans;Coffee;Decaf Irish Cream;-174;139;California;220;-30;-100;190;93;Decaf;Loss;;;-74;Met;Missed;202895;64311
415;257;94;10/1/2987;1662;341;Major Market;West;84;Beans;Espresso;Decaf Espresso;334;637;California;230;320;240;550;116;Decaf;Profit;;;94;Met;Met;202895;64311
909;122;-50;10/1/2988;2555;-13;Major Market;West;39;Beans;Coffee;Amaretto;-110;116;California;170;-20;-60;150;61;Regular;Loss;;;-50;Met;Missed;202895;64311
818;260;-103;10/1/2989;2548;390;Major Market;West;91;Beans;Coffee;Colombian;367;693;California;380;580;470;960;143;Regular;Profit;;;-103;Met;Missed;202895;64311
714;239;61;10/1/2990;1755;239;Major Market;West;66;Beans;Espresso;Caffe Latte;221;509;California;210;220;160;430;90;Regular;Profit;;;61;Met;Met;202895;64311
805;125;-10;10/1/2991;898;173;Major Market;West;113;Beans;Espresso;Caffe Mocha;40;318;California;110;160;50;270;146;Regular;Profit;;;-10;Met;Missed;202895;64311
925;108;51;10/1/2992;971;157;Major Market;West;30;Leaves;Herbal Tea;Chamomile;171;282;California;80;130;120;210;42;Decaf;Profit;;;51;Met;Met;202895;64311
951;239;106;10/1/2993;1246;281;Major Market;West;74;Leaves;Herbal Tea;Lemon;276;554;California;190;220;170;410;95;Decaf;Profit;;;106;Met;Met;202895;64311
831;123;119;10/1/2994;915;179;Major Market;West;34;Leaves;Tea;Darjeeling;199;322;California;50;90;80;140;45;Regular;Profit;;;119;Met;Met;202895;64311
971;43;-37;10/1/2995;419;64;Small Market;West;13;Beans;Coffee;Decaf Irish Cream;43;114;Oregon;50;100;80;150;35;Decaf;Profit;;;-37;Met;Missed;202895;64311
435;79;-70;10/1/2996;593;98;Small Market;West;30;Beans;Coffee;Decaf Irish Cream;50;189;Utah;100;160;120;260;64;Decaf;Profit;;;-70;Met;Missed;202895;64311
206;96;-75;10/1/2997;683;134;Small Market;West;87;Beans;Coffee;Decaf Irish Cream;25;245;Washington;140;190;100;330;117;Decaf;Profit;;;-75;Met;Missed;202895;64311
503;161;25;10/1/2998;1267;161;Small Market;West;45;Beans;Espresso;Decaf Espresso;135;343;Oregon;140;150;110;290;70;Decaf;Profit;;;25;Met;Met;202895;64311
360;80;-9;10/1/2999;1055;94;Small Market;West;24;Beans;Espresso;Decaf Espresso;71;185;Washington;60;90;80;150;46;Decaf;Profit;;;-9;Met;Missed;202895;64311
503;51;-57;10/1/3000;503;71;Small Market;West;46;Beans;Coffee;Amaretto;-7;130;Oregon;70;100;50;170;76;Regular;Loss;;;-57;Met;Missed;202895;64311
435;65;-37;10/1/3001;1053;77;Small Market;West;20;Beans;Coffee;Amaretto;53;151;Utah;90;110;90;200;41;Regular;Profit;;;-37;Met;Missed;202895;64311
503;60;-59;10/1/3002;463;84;Small Market;West;19;Beans;Coffee;Colombian;31;153;Oregon;80;130;90;210;63;Regular;Profit;;;-59;Met;Missed;202895;64311
435;47;-47;10/1/3003;375;64;Small Market;West;15;Beans;Coffee;Colombian;33;118;Utah;50;100;80;150;42;Regular;Profit;;;-47;Met;Missed;202895;64311
360;68;-27;10/1/3004;438;99;Small Market;West;21;Beans;Coffee;Colombian;83;178;Washington;90;140;110;230;43;Regular;Profit;;;-27;Met;Missed;202895;64311
206;22;-5;10/1/3005;573;29;Small Market;West;7;Beans;Espresso;Caffe Latte;15;54;Washington;10;20;20;30;19;Regular;Profit;;;-5;Met;Missed;202895;64311
775;21;1;10/1/3006;846;31;Small Market;West;5;Beans;Espresso;Caffe Mocha;21;55;Nevada;10;20;20;30;17;Regular;Profit;;;1;Met;Met;202895;64311
435;103;19;10/1/3007;564;133;Small Market;West;33;Beans;Espresso;Caffe Mocha;129;251;Utah;80;130;110;210;46;Regular;Profit;;;19;Met;Met;202895;64311
702;125;-21;10/1/3008;898;173;Small Market;West;113;Leaves;Herbal Tea;Chamomile;39;318;Nevada;90;150;60;240;147;Decaf;Profit;;;-21;Met;Missed;202895;64311
360;125;41;10/1/3009;1119;188;Small Market;West;41;Leaves;Herbal Tea;Chamomile;171;334;Washington;90;160;130;250;73;Decaf;Profit;;;41;Met;Met;202895;64311
775;154;58;10/1/3010;1132;213;Small Market;West;50;Leaves;Herbal Tea;Lemon;178;391;Nevada;120;170;120;290;93;Decaf;Profit;;;58;Met;Met;202895;64311
541;90;18;10/1/3011;572;115;Small Market;West;29;Leaves;Herbal Tea;Lemon;108;218;Oregon;60;100;90;160;42;Decaf;Profit;;;18;Met;Met;202895;64311
775;122;39;10/1/3012;789;176;Small Market;West;39;Leaves;Herbal Tea;Mint;169;318;Nevada;90;150;130;240;62;Decaf;Profit;;;39;Met;Met;202895;64311
435;86;-40;10/1/3013;1698;23;Small Market;West;26;Leaves;Herbal Tea;Mint;-40;116;Utah;60;20;0;80;50;Decaf;Loss;;;-40;Met;Missed;202895;64311
775;257;202;10/1/3014;1662;341;Small Market;West;84;Leaves;Tea;Darjeeling;332;637;Nevada;110;180;130;290;117;Regular;Profit;;;202;Met;Met;202895;64311
971;21;4;10/1/3015;480;32;Small Market;West;5;Leaves;Tea;Darjeeling;24;56;Oregon;0;20;20;20;16;Regular;Profit;;;4;Met;Met;202895;64311
775;239;141;10/1/3016;1755;239;Small Market;West;66;Leaves;Tea;Earl Grey;221;509;Nevada;110;120;80;230;90;Regular;Profit;;;141;Met;Met;202895;64311
702;255;-369;10/1/3017;7058;-255;Small Market;West;96;Leaves;Tea;Green Tea;-539;22;Nevada;110;-110;-170;0;129;Regular;Loss;;;-369;Met;Missed;202895;64311
435;25;-28;10/1/3018;209;31;Small Market;West;9;Leaves;Tea;Green Tea;-18;60;Utah;0;20;10;20;43;Regular;Loss;;;-28;Met;Missed;202895;64311
626;173;-58;10/1/3019;3909;-27;Major Market;West;57;Beans;Coffee;Decaf Irish Cream;-188;156;California;200;-30;-130;170;100;Decaf;Loss;;;-58;Met;Missed;202895;64311
213;228;102;10/1/3020;1691;304;Major Market;West;75;Beans;Espresso;Decaf Espresso;292;567;California;220;290;190;510;107;Decaf;Profit;;;102;Met;Met;202895;64311
916;113;-33;10/1/3021;2758;3;Major Market;West;36;Beans;Coffee;Amaretto;-83;124;California;130;0;-50;130;59;Regular;Loss;;;-33;Met;Missed;202895;64311
213;249;39;10/1/3022;2580;374;Major Market;West;87;Beans;Coffee;Colombian;349;664;California;290;450;310;740;139;Regular;Profit;;;39;Met;Met;202895;64311
951;211;51;10/1/3023;1778;212;Major Market;West;59;Beans;Espresso;Caffe Latte;191;451;California;200;210;140;410;83;Regular;Profit;;;51;Met;Met;202895;64311
916;121;-1;10/1/3024;912;168;Major Market;West;109;Beans;Espresso;Caffe Mocha;39;308;California;110;170;40;280;142;Regular;Profit;;;-1;Met;Missed;202895;64311
760;81;45;10/1/3025;984;117;Major Market;West;22;Leaves;Herbal Tea;Chamomile;125;211;California;70;110;80;180;33;Decaf;Profit;;;45;Met;Met;202895;64311
510;225;98;10/1/3026;1272;265;Major Market;West;69;Leaves;Herbal Tea;Lemon;258;522;California;210;240;160;450;91;Decaf;Profit;;;98;Met;Met;202895;64311
805;118;80;10/1/3027;930;172;Major Market;West;33;Leaves;Tea;Darjeeling;190;309;California;80;130;110;210;44;Regular;Profit;;;80;Met;Met;202895;64311
435;82;-4;10/1/3028;601;102;Small Market;West;31;Beans;Coffee;Decaf Irish Cream;56;196;Utah;90;120;60;210;64;Decaf;Profit;;;-4;Met;Missed;202895;64311
509;94;-16;10/1/3029;694;130;Small Market;West;85;Beans;Coffee;Decaf Irish Cream;24;239;Washington;110;150;40;260;114;Decaf;Profit;;;-16;Met;Missed;202895;64311
971;181;40;10/1/3030;1283;182;Small Market;West;50;Beans;Espresso;Decaf Espresso;160;387;Oregon;170;180;120;350;74;Decaf;Profit;;;40;Met;Met;202895;64311
435;69;8;10/1/3031;1060;81;Small Market;West;21;Beans;Coffee;Amaretto;58;160;Utah;80;90;50;170;42;Regular;Profit;;;8;Met;Met;202895;64311
541;53;-19;10/1/3032;470;75;Small Market;West;17;Beans;Coffee;Colombian;21;136;Oregon;60;90;40;150;61;Regular;Profit;;;-19;Met;Missed;202895;64311
253;63;4;10/1/3033;446;93;Small Market;West;20;Beans;Coffee;Colombian;74;166;Washington;70;110;70;180;43;Regular;Profit;;;4;Met;Met;202895;64311
775;15;3;10/1/3034;848;24;Small Market;West;4;Beans;Espresso;Caffe Mocha;13;42;Nevada;10;20;10;30;15;Regular;Profit;;;3;Met;Met;202895;64311
801;101;36;10/1/3035;552;130;Small Market;West;33;Beans;Espresso;Caffe Mocha;126;246;Utah;90;130;90;220;45;Regular;Profit;;;36;Met;Met;202895;64311
702;121;19;10/1/3036;912;168;Small Market;West;109;Leaves;Herbal Tea;Chamomile;39;308;Nevada;110;150;20;260;142;Decaf;Profit;;;19;Met;Met;202895;64311
206;130;61;10/1/3037;1134;195;Small Market;West;42;Leaves;Herbal Tea;Chamomile;181;346;Washington;120;180;120;300;73;Decaf;Profit;;;61;Met;Met;202895;64311
702;173;75;10/1/3038;1150;239;Small Market;West;57;Leaves;Herbal Tea;Lemon;205;439;Nevada;160;220;130;380;101;Decaf;Profit;;;75;Met;Met;202895;64311
541;88;34;10/1/3039;561;112;Small Market;West;29;Leaves;Herbal Tea;Lemon;104;213;Oregon;80;100;70;180;42;Decaf;Profit;;;34;Met;Met;202895;64311
775;113;59;10/1/3040;803;165;Small Market;West;36;Leaves;Herbal Tea;Mint;159;296;Nevada;100;150;100;250;58;Decaf;Profit;;;59;Met;Met;202895;64311
775;228;151;10/1/3041;1691;304;Small Market;West;75;Leaves;Tea;Darjeeling;291;567;Nevada;160;220;140;380;108;Regular;Profit;;;151;Met;Met;202895;64311
702;211;110;10/1/3042;1778;212;Small Market;West;59;Leaves;Tea;Earl Grey;190;451;Nevada;150;150;80;300;84;Regular;Profit;;;110;Met;Met;202895;64311
503;78;42;10/1/3043;798;119;Small Market;West;25;Leaves;Tea;Earl Grey;92;210;Oregon;50;90;50;140;57;Regular;Profit;;;42;Met;Met;202895;64311
775;245;-225;10/1/3044;7653;-245;Small Market;West;93;Leaves;Tea;Green Tea;-505;34;Nevada;180;-180;-280;0;127;Regular;Loss;;;-225;Met;Missed;202895;64311
971;102;62;10/1/3045;666;143;Small Market;West;31;Leaves;Tea;Green Tea;132;261;Oregon;70;100;70;170;54;Regular;Profit;;;62;Met;Met;202895;64311
951;224;-71;10/1/3046;4216;-32;Major Market;West;73;Beans;Coffee;Decaf Irish Cream;-221;205;California;260;-40;-150;220;117;Decaf;Loss;;;-71;Met;Missed;202895;64311
209;247;111;10/1/3047;1744;329;Major Market;West;81;Beans;Espresso;Decaf Espresso;321;614;California;240;310;210;550;113;Decaf;Profit;;;111;Met;Met;202895;64311
209;127;-41;10/1/3048;2947;-25;Major Market;West;40;Beans;Coffee;Amaretto;-131;109;California;150;-30;-90;120;63;Regular;Loss;;;-41;Met;Missed;202895;64311
530;279;52;10/1/3049;2642;420;Major Market;West;97;Beans;Coffee;Colombian;402;745;California;330;500;350;830;149;Regular;Profit;;;52;Met;Met;202895;64311
949;250;73;10/1/3050;1820;251;Major Market;West;70;Beans;Espresso;Caffe Latte;233;534;California;240;240;160;480;94;Regular;Profit;;;73;Met;Met;202895;64311
530;135;6;10/1/3051;940;187;Major Market;West;122;Beans;Espresso;Caffe Mocha;46;343;California;130;180;40;310;156;Regular;Profit;;;6;Met;Met;202895;64311
916;86;52;10/1/3052;1003;124;Major Market;West;24;Leaves;Herbal Tea;Chamomile;132;224;California;80;110;80;190;35;Decaf;Profit;;;52;Met;Met;202895;64311
661;241;109;10/1/3053;1321;284;Major Market;West;74;Leaves;Herbal Tea;Lemon;279;559;California;220;260;170;480;96;Decaf;Profit;;;109;Met;Met;202895;64311
323;123;89;10/1/3054;959;179;Major Market;West;34;Leaves;Tea;Darjeeling;199;322;California;90;130;110;220;45;Regular;Profit;;;89;Met;Met;202895;64311
801;68;-11;10/1/3055;619;85;Small Market;West;25;Beans;Coffee;Decaf Irish Cream;39;163;Utah;80;100;50;180;59;Decaf;Profit;;;-11;Met;Missed;202895;64311
206;105;-20;10/1/3056;716;145;Small Market;West;95;Beans;Coffee;Decaf Irish Cream;30;266;Washington;120;170;50;290;125;Decaf;Profit;;;-20;Met;Missed;202895;64311
971;153;49;10/1/3057;1319;153;Small Market;West;42;Beans;Espresso;Decaf Espresso;129;326;Oregon;150;140;80;290;66;Decaf;Profit;;;49;Met;Met;202895;64311
360;80;16;10/1/3058;1079;96;Small Market;West;24;Beans;Espresso;Decaf Espresso;76;188;Washington;70;100;60;170;45;Decaf;Profit;;;16;Met;Met;202895;64311
435;63;3;10/1/3059;1075;76;Small Market;West;19;Beans;Coffee;Amaretto;53;148;Utah;70;90;50;160;40;Regular;Profit;;;3;Met;Met;202895;64311
360;72;6;10/1/3060;461;104;Small Market;West;23;Beans;Coffee;Colombian;86;188;Washington;80;120;80;200;46;Regular;Profit;;;6;Met;Met;202895;64311
775;16;5;10/1/3061;851;25;Small Market;West;4;Beans;Espresso;Caffe Mocha;15;44;Nevada;10;20;10;30;15;Regular;Profit;;;5;Met;Met;202895;64311
435;94;44;10/1/3062;540;120;Small Market;West;31;Beans;Espresso;Caffe Mocha;114;228;Utah;90;110;70;200;43;Regular;Profit;;;44;Met;Met;202895;64311
702;135;17;10/1/3063;940;187;Small Market;West;122;Leaves;Herbal Tea;Chamomile;47;343;Nevada;120;170;30;290;155;Decaf;Profit;;;17;Met;Met;202895;64311
253;115;46;10/1/3064;1166;174;Small Market;West;37;Leaves;Herbal Tea;Chamomile;156;308;Washington;100;160;110;260;69;Decaf;Profit;;;46;Met;Met;202895;64311
702;224;118;10/1/3065;1191;310;Small Market;West;73;Leaves;Herbal Tea;Lemon;288;569;Nevada;210;280;170;490;116;Decaf;Profit;;;118;Met;Met;202895;64311
503;81;28;10/1/3066;551;104;Small Market;West;26;Leaves;Herbal Tea;Lemon;98;197;Oregon;70;100;70;170;38;Decaf;Profit;;;28;Met;Met;202895;64311
775;127;61;10/1/3067;830;185;Small Market;West;40;Leaves;Herbal Tea;Mint;181;332;Nevada;120;170;120;290;63;Decaf;Profit;;;61;Met;Met;202895;64311
775;247;169;10/1/3068;1744;329;Small Market;West;81;Leaves;Tea;Darjeeling;319;614;Nevada;180;240;150;420;114;Regular;Profit;;;169;Met;Met;202895;64311
775;250;133;10/1/3069;1820;251;Small Market;West;70;Leaves;Tea;Earl Grey;233;534;Nevada;180;180;100;360;94;Regular;Profit;;;133;Met;Met;202895;64311
971;88;48;10/1/3070;817;133;Small Market;West;29;Leaves;Tea;Earl Grey;108;236;Oregon;60;100;60;160;60;Regular;Profit;;;48;Met;Met;202895;64311
775;294;-285;10/1/3071;8252;-294;Small Market;West;111;Leaves;Tea;Green Tea;-605;33;Nevada;210;-210;-320;0;145;Regular;Loss;;;-285;Met;Missed;202895;64311
503;134;80;10/1/3072;690;186;Small Market;West;41;Leaves;Tea;Green Tea;180;341;Oregon;90;140;100;230;65;Regular;Profit;;;80;Met;Met;202895;64311
435;20;-22;10/1/3073;218;25;Small Market;West;7;Leaves;Tea;Green Tea;-22;48;Utah;10;20;0;30;40;Regular;Loss;;;-22;Met;Missed;202895;64311
